Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR26402421,2023-10-16 22:17:11,2023-10-16 22:15:56,3765091,1129527300,3765091,300,350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402421/SRR26402421.lite.1,SRX22107926,18-140,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172817,SAMN37850860,simple,573,Klebsiella pneumoniae,18-140,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,5C5BA79615451F3FCEE6BB4E1ACF7B04,A98960D0A84A90BF204C7A59351AB29D
SRR26402429,2023-10-16 22:22:08,2023-10-16 22:17:17,5312214,1593664200,5312214,300,497,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402429/SRR26402429.lite.1,SRX22107918,16-10,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172809,SAMN37850656,simple,573,Klebsiella pneumoniae,16-10,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,8731FD716A889EB4C568720ED203071F,F369395B38479DABECB9D5D714B3A756
SRR26402428,2023-10-16 22:20:05,2023-10-16 22:16:27,3820675,1146202500,3820675,300,357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402428/SRR26402428.lite.1,SRX22107919,16-133,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172810,SAMN37850674,simple,573,Klebsiella pneumoniae,16-133,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,51DC852417B9A2080A850AA14A525496,902B83A72CDA2E12B7486C48516C52E1
SRR26402426,2023-10-16 22:17:11,2023-10-16 22:16:03,3709322,1112796600,3709322,300,346,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402426/SRR26402426.lite.1,SRX22107921,18-101,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172812,SAMN37850855,simple,573,Klebsiella pneumoniae,18-101,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,3482CF66FDF78937D6CF5FE3F37B0316,40E183A9C33D472A60096EEF05E7C672
SRR26402430,2023-10-16 22:22:08,2023-10-16 22:17:44,6768794,2030638200,6768794,300,629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402430/SRR26402430.lite.1,SRX22107917,18-81,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172808,SAMN37850853,simple,573,Klebsiella pneumoniae,18-81,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,C9C5E036130BD2D99D743EF34AC947B5,BB77C3605897EADB2B5A3458C33C04CB
SRR26402427,2023-10-16 22:20:05,2023-10-16 22:17:05,3417131,1025139300,3417131,300,320,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402427/SRR26402427.lite.1,SRX22107920,18-98,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172811,SAMN37850854,simple,573,Klebsiella pneumoniae,18-98,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,108FC6679C0C3C4B5D43E4F52CCF21DA,428F2594D24741361ECCD5E7F443C4C4
SRR26402435,2023-10-16 22:20:05,2023-10-16 22:16:53,3967826,1190347800,3967826,300,371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402435/SRR26402435.lite.1,SRX22107912,18-35,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172803,SAMN37850848,simple,573,Klebsiella pneumoniae,18-35,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,1327C29AA65E5BDDF411EAC4ACF6702D,BFDC7304823C74D97A120B8AC2CBBC55
SRR26402434,2023-10-16 22:20:05,2023-10-16 22:16:42,4504508,1351352400,4504508,300,421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402434/SRR26402434.lite.1,SRX22107913,18-55,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172804,SAMN37850849,simple,573,Klebsiella pneumoniae,18-55,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,47617E1483ADDF5367657161C390105F,D87625F86C6198977F3363014E890E36
SRR26402433,2023-10-16 22:20:05,2023-10-16 22:16:54,3791720,1137516000,3791720,300,358,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402433/SRR26402433.lite.1,SRX22107914,18-56,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172805,SAMN37850850,simple,573,Klebsiella pneumoniae,18-56,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,FD919FAD95A6BBE604773610B9337E4A,943C77796A5215ABC9036BFEB6690108
SRR26402432,2023-10-16 22:22:08,2023-10-16 22:18:08,8487114,2546134200,8487114,300,785,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402432/SRR26402432.lite.1,SRX22107915,18-57,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172806,SAMN37850851,simple,573,Klebsiella pneumoniae,18-57,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,B521EF4DA2FB8F00045A4C4D497418D8,6E10A10D4A16338824CB5FCCA7AD0FFF
SRR26402431,2023-10-16 22:17:11,2023-10-16 22:15:58,3743275,1122982500,3743275,300,350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402431/SRR26402431.lite.1,SRX22107916,18-59,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172807,SAMN37850852,simple,573,Klebsiella pneumoniae,18-59,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,DB4B0BE346487D5F81560336180F553B,59EA58C1208F72E358C067C02F91728D
SRR26402440,2023-10-16 22:23:40,2023-10-16 22:21:13,1667062,500000696,1667062,299,159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402440/SRR26402440.lite.1,SRX22107907,16-132,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172798,SAMN37850673,simple,573,Klebsiella pneumoniae,16-132,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,8107127A6AE1345D1356A52B9D5A3EA5,11EB114179FA015DFCE022DD8478D112
SRR26402439,2023-10-16 22:20:05,2023-10-16 22:16:52,4139169,1241750700,4139169,300,385,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402439/SRR26402439.lite.1,SRX22107908,18-25,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172801,SAMN37850844,simple,573,Klebsiella pneumoniae,18-25,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,E22A9518D7A5E5F5D617224235B1E35F,9C9BB731880810E0E4672EBEE490D71D
SRR26402438,2023-10-16 22:17:11,2023-10-16 22:16:04,4528887,1358666100,4528887,300,418,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402438/SRR26402438.lite.1,SRX22107909,18-29,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172799,SAMN37850845,simple,573,Klebsiella pneumoniae,18-29,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,4F83C02AFA4A91ECE0A863196412F110,431E39EDDB64731619817BDFB19752C7
SRR26402437,2023-10-16 22:20:05,2023-10-16 22:17:06,5040687,1512206100,5040687,300,461,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402437/SRR26402437.lite.1,SRX22107910,18-31,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172800,SAMN37850846,simple,573,Klebsiella pneumoniae,18-31,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,3BF8E75058BE55F1803793179B8E709B,5BDCA641093844B1E7034B6006424A0E
SRR26402436,2023-10-16 22:22:08,2023-10-16 22:17:35,6889613,2066883900,6889613,300,643,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402436/SRR26402436.lite.1,SRX22107911,18-34,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172802,SAMN37850847,simple,573,Klebsiella pneumoniae,18-34,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,249B7C0CB6C9269A9CC9093073654D6D,DB5B26129BCA43D8F72D6CE7A820627D
SRR26402443,2023-10-16 22:17:11,2023-10-16 22:15:48,3304325,991297500,3304325,300,309,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402443/SRR26402443.lite.1,SRX22107904,18-18,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172795,SAMN37850841,simple,573,Klebsiella pneumoniae,18-18,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,3D68C43980F3E28424B7903654C94840,FD45324FF30544E4A83159C2DD2D1A12
SRR26402442,2023-10-16 22:22:08,2023-10-16 22:17:08,4074007,1222202100,4074007,300,377,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402442/SRR26402442.lite.1,SRX22107905,18-21,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172796,SAMN37850842,simple,573,Klebsiella pneumoniae,18-21,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,779DE3DBBA27C515370A9F09F94AF7E8,6346CC557C7D3EC2F69008BEF93F0CF1
SRR26402441,2023-10-16 22:20:05,2023-10-16 22:16:32,3743696,1123108800,3743696,300,349,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402441/SRR26402441.lite.1,SRX22107906,18-24,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172797,SAMN37850843,simple,573,Klebsiella pneumoniae,18-24,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,C9781E33520243826DD35F3B55347F65,A625437BCE98523AD5FCBD87887B5E76
SRR26402445,2023-10-16 22:20:05,2023-10-16 22:16:20,4072020,1221606000,4072020,300,375,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402445/SRR26402445.lite.1,SRX22107902,18-5,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172793,SAMN37850839,simple,573,Klebsiella pneumoniae,18-5,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,61B933D58FD0D6B3C80576DD1D110DFD,771F8B25F314BC8E0DD1212B0BC4ACE3
SRR26402444,2023-10-16 22:22:08,2023-10-16 22:17:58,7305331,2191599300,7305331,300,689,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402444/SRR26402444.lite.1,SRX22107903,18-9,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172794,SAMN37850840,simple,573,Klebsiella pneumoniae,18-9,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,CAEAAAEE8B7D46258576D3C9BF4419AA,8D96EF215F7FB1CD5CB6C9919F2175AD
SRR26402450,2023-10-16 22:20:05,2023-10-16 22:17:05,6819670,2045901000,6819670,300,609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402450/SRR26402450.lite.1,SRX22107897,17-160-1,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172788,SAMN37850776,simple,573,Klebsiella pneumoniae,17-160-1,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,E0B96BA5E74DDCDDFABD05C6C6959B22,5258671C6D1FE787C99D3A3C3C245371
SRR26402449,2023-10-16 22:22:08,2023-10-16 22:17:20,5406408,1621922400,5406408,300,531,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402449/SRR26402449.lite.1,SRX22107898,17-163,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172789,SAMN37850777,simple,573,Klebsiella pneumoniae,17-163,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,0D0BA3D2FBC62DD91D1256B26F0A66FB,691FFE5ECF8B9355DA50A0854ADC251C
SRR26402448,2023-10-16 22:22:08,2023-10-16 22:17:48,7852399,2355719700,7852399,300,731,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402448/SRR26402448.lite.1,SRX22107899,17-167,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172790,SAMN37850778,simple,573,Klebsiella pneumoniae,17-167,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,18F6A5A06A1FB727E4E05605870F4A48,5CCA0B1190F22E27901D9BDBFF164983
SRR26402447,2023-10-16 22:22:08,2023-10-16 22:17:19,5465516,1639654800,5465516,300,504,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402447/SRR26402447.lite.1,SRX22107900,17-170-1,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172792,SAMN37850779,simple,573,Klebsiella pneumoniae,17-170-1,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,51C26DB35E4BB985F384A095EA5D9E1E,5B8627B76EC2AFF12E8EA00DB2C80E18
SRR26402446,2023-10-16 22:17:11,2023-10-16 22:15:55,3329461,998838300,3329461,300,312,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402446/SRR26402446.lite.1,SRX22107901,17-172,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172791,SAMN37850780,simple,573,Klebsiella pneumoniae,17-172,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,298D60BDD365D08D7A4250AB173DCC64,9B6A2848ECA27EE10FFF4B268EF83CFF
SRR26402453,2023-10-16 22:23:40,2023-10-16 22:21:27,1667132,499995659,1667132,299,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402453/SRR26402453.lite.1,SRX22107894,16-35,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172785,SAMN37850666,simple,573,Klebsiella pneumoniae,16-35,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,E7CE7D4ABA7E2F02DF6EF8B267F0661A,D3E2DBB54F05499A4BB482B460C99FC9
SRR26402455,2023-10-16 22:20:05,2023-10-16 22:16:45,4958644,1487593200,4958644,300,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402455/SRR26402455.lite.1,SRX22107892,17-110,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172783,SAMN37850772,simple,573,Klebsiella pneumoniae,17-110,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,BB63CFFE91F23F1459BCC2F4AF482F95,1A78D1BFFE372C83DFE50F39E777894E
SRR26402454,2023-10-16 22:20:05,2023-10-16 22:17:04,5084656,1525396800,5084656,300,471,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402454/SRR26402454.lite.1,SRX22107893,17-152,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172784,SAMN37850773,simple,573,Klebsiella pneumoniae,17-152,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,D18F4C07B3ECD5C83DDF36941855B7B8,51A6EA9F52C1CF0E7DDC6E3F850965F8
SRR26402452,2023-10-16 22:20:05,2023-10-16 22:16:29,4824369,1447310700,4824369,300,444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402452/SRR26402452.lite.1,SRX22107895,17-155-1,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172786,SAMN37850774,simple,573,Klebsiella pneumoniae,17-155-1,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,51060619CDDFC3970FC39F08AE70070B,EEF4F06542198DEED009537CF3804568
SRR26402451,2023-10-16 22:20:05,2023-10-16 22:17:08,4014155,1204246500,4014155,300,380,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402451/SRR26402451.lite.1,SRX22107896,17-159,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172787,SAMN37850775,simple,573,Klebsiella pneumoniae,17-159,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,EF274636DE92CC24EEB4A4DA991A4531,A240FF777D3B7809FF4B7CEB5ABEF7D8
SRR26402458,2023-10-16 22:20:05,2023-10-16 22:17:03,4353787,1306136100,4353787,300,401,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402458/SRR26402458.lite.1,SRX22107889,17-106,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172780,SAMN37850769,simple,573,Klebsiella pneumoniae,17-106,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,E5989427EB81F3BBCCEC19F98E941702,90A520D656393FF87B76FBCCC9890313
SRR26402457,2023-10-16 22:20:05,2023-10-16 22:17:03,4566289,1369886700,4566289,300,422,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402457/SRR26402457.lite.1,SRX22107890,17-107,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172781,SAMN37850770,simple,573,Klebsiella pneumoniae,17-107,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,D150C6B93183A484EF2795963225B901,C5A15E8F5B44EA3466E417D53A5C8FBC
SRR26402456,2023-10-16 22:22:08,2023-10-16 22:17:11,5018625,1505587500,5018625,300,463,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402456/SRR26402456.lite.1,SRX22107891,17-109,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172782,SAMN37850771,simple,573,Klebsiella pneumoniae,17-109,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,0B1EC8A864EE9E24712F1AF90A054CDE,5A4854A31D2383C1AC21ED8DE5961780
SRR26402460,2023-10-16 22:20:05,2023-10-16 22:16:33,4838074,1451422200,4838074,300,459,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402460/SRR26402460.lite.1,SRX22107887,17-89,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172778,SAMN37850767,simple,573,Klebsiella pneumoniae,17-89,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,372D7BB9F575CA0B8298A4B63F3303FE,E71E9756811CB0463EFFCF3F76EF7B40
SRR26402459,2023-10-16 22:22:08,2023-10-16 22:17:11,4813050,1443915000,4813050,300,443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402459/SRR26402459.lite.1,SRX22107888,17-90,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172779,SAMN37850768,simple,573,Klebsiella pneumoniae,17-90,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,06EE2A8E6558DB4447F78E74BA51B072,57613FF56B007792C4B9BC848926E663
SRR26402464,2023-10-16 22:23:40,2023-10-16 22:20:47,1666937,499998377,1666937,299,159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402464/SRR26402464.lite.1,SRX22107883,16-33,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172775,SAMN37850665,simple,573,Klebsiella pneumoniae,16-33,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,FD32EE145F8104D6228E6A7BB45521D1,4F5D7A83C6FBE2D32764B4BFD548AE0E
SRR26402465,2023-10-16 22:22:08,2023-10-16 22:17:22,5375061,1612518300,5375061,300,501,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402465/SRR26402465.lite.1,SRX22107882,17-70-1,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172773,SAMN37850763,simple,573,Klebsiella pneumoniae,17-70-1,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,BB2DF28E4A8BC6319D38B0BA1376F8A3,E6DA4E0D985333FF678073BDFBFC3811
SRR26402463,2023-10-16 22:22:08,2023-10-16 22:17:22,5110500,1533150000,5110500,300,469,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR026/26402/SRR26402463/SRR26402463.lite.1,SRX22107884,17-71,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP466640,PRJNA1028672,,1028672,SRS19172774,SAMN37850764,simple,573,Klebsiella pneumoniae,17-71,,,,,,,no,,,,,"SHANGHAI JIAO TONG UNIVERSITY, SCHOOL OF MEDICINE",SRA1733024,,public,56A72CF0B04412AE146D55751DD8B723,4EC1872D66C57E80BD23C1A1F078FC78
